experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
memory_mpi2_b1024_c65536_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,1024,65536,0.351477,0.225722,0.013977,0.592848,-0.015582,4798701,614233664,0,16188625.743936,292.889465
memory_mpi2_b1024_c65536_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,1024,65536,0.396032,0.227223,0.017893,0.643529,-0.015582,4798701,614233664,0,14913707.188029,292.889465
memory_mpi2_b1024_c65536_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,1024,65536,0.462341,0.245714,0.020504,0.729019,-0.015582,4798701,614233664,0,13164824.204623,292.889465
memory_mpi2_b1024_c65536_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,1024,65536,2.052494,1.061928,0.076480,3.204022,0.000027,25000000,3200000000,0,15605386.881550,1525.878906
memory_mpi2_b1024_c65536_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,1024,65536,2.116496,1.021294,0.078891,3.232940,0.000027,25000000,3200000000,0,15465798.401237,1525.878906
memory_mpi2_b1024_c65536_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,1024,65536,2.342401,1.030730,0.073444,3.462766,0.000027,25000000,3200000000,0,14439324.869185,1525.878906
memory_mpi2_b4096_c4096_cuts4_t4_rep0,memory,2,4,28,120,4,599837,4096,4096,0.020981,0.014121,0.000854,0.036306,-0.010880,299919,38389568,0,16521829.091092,18.305603
memory_mpi2_b4096_c4096_cuts4_t8_rep0,memory,2,8,28,120,4,599837,4096,4096,0.022650,0.014601,0.001341,0.038971,-0.010880,299919,38389568,0,15391940.781172,18.305603
memory_mpi2_b4096_c4096_cuts4_t12_rep0,memory,2,12,28,120,4,599837,4096,4096,0.024728,0.015491,0.001140,0.041766,-0.010880,299919,38389568,0,14361744.129347,18.305603
memory_mpi2_b4096_c4096_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,4096,4096,0.340215,0.238717,0.015308,0.598094,-0.015582,4798701,614233664,0,16046650.306489,292.889465
memory_mpi2_b4096_c4096_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,4096,4096,0.341158,0.224976,0.013446,0.583541,-0.015582,4798701,614233664,0,16446840.586141,292.889465
memory_mpi2_b4096_c4096_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,4096,4096,0.348775,0.221593,0.015436,0.589608,-0.015582,4798701,614233664,0,16277596.798206,292.889465
memory_mpi2_b4096_c4096_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,4096,4096,1.781481,1.015927,0.079849,2.897122,0.000027,25000000,3200000000,0,17258507.617400,1525.878906
memory_mpi2_b4096_c4096_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,4096,4096,1.762949,0.987687,0.074688,2.844070,0.000027,25000000,3200000000,0,17580441.024638,1525.878906
memory_mpi2_b4096_c4096_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,4096,4096,1.827339,0.987038,0.078123,2.905945,0.000027,25000000,3200000000,0,17206107.176288,1525.878906
memory_mpi2_b4096_c16384_cuts4_t4_rep0,memory,2,4,28,120,4,599837,4096,16384,0.021951,0.015906,0.001147,0.039435,-0.010880,299919,38389568,0,15210950.031840,18.305603
memory_mpi2_b4096_c16384_cuts4_t8_rep0,memory,2,8,28,120,4,599837,4096,16384,0.021600,0.013657,0.000931,0.036466,-0.010880,299919,38389568,0,16449042.908759,18.305603
memory_mpi2_b4096_c16384_cuts4_t12_rep0,memory,2,12,28,120,4,599837,4096,16384,0.022692,0.013269,0.001020,0.037247,-0.010880,299919,38389568,0,16123885.519948,18.305603
memory_mpi2_b4096_c16384_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,4096,16384,0.330517,0.222730,0.014093,0.570960,-0.015582,4798701,614233664,0,16809249.483762,292.889465
memory_mpi2_b4096_c16384_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,4096,16384,0.357279,0.238368,0.020899,0.620722,-0.015582,4798701,614233664,0,15461677.923365,292.889465
memory_mpi2_b4096_c16384_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,4096,16384,0.371602,0.233021,0.016160,0.625046,-0.015582,4798701,614233664,0,15354700.856280,292.889465
memory_mpi2_b4096_c16384_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,4096,16384,1.802402,1.075304,0.118690,3.018101,0.000027,25000000,3200000000,0,16566710.441780,1525.878906
memory_mpi2_b4096_c16384_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,4096,16384,1.866028,1.056263,0.084239,3.025626,0.000027,25000000,3200000000,0,16525503.289169,1525.878906
memory_mpi2_b4096_c16384_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,4096,16384,1.888055,1.034881,0.074113,3.017304,0.000027,25000000,3200000000,0,16599956.328104,1525.878906
memory_mpi2_b4096_c65536_cuts4_t4_rep0,memory,2,4,28,120,4,599837,4096,65536,0.019924,0.012705,0.000726,0.033703,-0.010880,299919,38389568,0,17797763.767923,18.305603
memory_mpi2_b4096_c65536_cuts4_t8_rep0,memory,2,8,28,120,4,599837,4096,65536,0.020983,0.012785,0.000897,0.034768,-0.010880,299919,38389568,0,17330263.887408,18.305603
memory_mpi2_b4096_c65536_cuts4_t12_rep0,memory,2,12,28,120,4,599837,4096,65536,0.022482,0.013063,0.000698,0.036628,-0.010880,299919,38389568,0,16890559.781643,18.305603
memory_mpi2_b4096_c65536_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,4096,65536,0.328652,0.223759,0.014022,0.570266,-0.015582,4798701,614233664,0,16862683.852282,292.889465
memory_mpi2_b4096_c65536_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,4096,65536,0.338269,0.224722,0.015564,0.581926,-0.015582,4798701,614233664,0,16492481.949783,292.889465
memory_mpi2_b4096_c65536_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,4096,65536,0.347775,0.224136,0.014225,0.590139,-0.015582,4798701,614233664,0,16262954.600022,292.889465
memory_mpi2_b4096_c65536_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,4096,65536,1.698276,0.977904,0.073774,2.769129,0.000027,25000000,3200000000,0,18110100.871853,1525.878906
memory_mpi2_b4096_c65536_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,4096,65536,1.867465,1.079197,0.091600,3.057306,0.000027,25000000,3200000000,0,16358328.312736,1525.878906
memory_mpi2_b4096_c65536_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,4096,65536,1.812119,0.978735,0.079331,2.890031,0.000027,25000000,3200000000,0,17300852.985062,1525.878906
memory_mpi2_b16384_c4096_cuts4_t4_rep0,memory,2,4,28,120,4,599837,16384,4096,0.020340,0.013229,0.000813,0.034912,-0.010880,299919,38389568,0,17231489.313832,18.305603
memory_mpi2_b16384_c4096_cuts4_t8_rep0,memory,2,8,28,120,4,599837,16384,4096,0.020668,0.014472,0.000778,0.036524,-0.010880,299919,38389568,0,16897465.192890,18.305603
memory_mpi2_b16384_c4096_cuts4_t12_rep0,memory,2,12,28,120,4,599837,16384,4096,0.021635,0.013775,0.000849,0.037088,-0.010880,299919,38389568,0,16354578.769200,18.305603
memory_mpi2_b16384_c4096_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,16384,4096,0.318616,0.223078,0.017634,0.565323,-0.015582,4798701,614233664,0,17057229.624464,292.889465
memory_mpi2_b16384_c4096_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,16384,4096,0.324875,0.221684,0.013608,0.566242,-0.015582,4798701,614233664,0,16949293.495475,292.889465
memory_mpi2_b16384_c4096_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,16384,4096,0.325486,0.221947,0.013530,0.566570,-0.015582,4798701,614233664,0,16940600.069233,292.889465
memory_mpi2_b16384_c4096_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,16384,4096,1.684717,0.986553,0.076056,2.775544,0.000027,25000000,3200000000,0,18014486.860500,1525.878906
memory_mpi2_b16384_c4096_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,16384,4096,1.672548,0.979860,0.073406,2.755260,0.000027,25000000,3200000000,0,18147105.474614,1525.878906
memory_mpi2_b16384_c4096_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,16384,4096,1.686811,0.976184,0.073570,2.765565,0.000027,25000000,3200000000,0,18079486.297345,1525.878906
memory_mpi2_b16384_c16384_cuts4_t4_rep0,memory,2,4,28,120,4,599837,16384,16384,0.020450,0.014578,0.000746,0.036256,-0.010880,299919,38389568,0,16544526.150337,18.305603
memory_mpi2_b16384_c16384_cuts4_t8_rep0,memory,2,8,28,120,4,599837,16384,16384,0.020950,0.013844,0.000866,0.036518,-0.010880,299919,38389568,0,16425924.512608,18.305603
memory_mpi2_b16384_c16384_cuts4_t12_rep0,memory,2,12,28,120,4,599837,16384,16384,0.021653,0.013827,0.000746,0.037046,-0.010880,299919,38389568,0,16191713.393578,18.305603
memory_mpi2_b16384_c16384_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,16384,16384,0.317183,0.225340,0.015816,0.563338,-0.015582,4798701,614233664,0,17036658.844391,292.889465
memory_mpi2_b16384_c16384_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,16384,16384,0.319754,0.223387,0.013248,0.562470,-0.015582,4798701,614233664,0,17062949.451347,292.889465
memory_mpi2_b16384_c16384_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,16384,16384,0.354988,0.251542,0.015567,0.629151,-0.015582,4798701,614233664,0,15254538.892017,292.889465
memory_mpi2_b16384_c16384_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,16384,16384,1.673878,0.987276,0.080261,2.765996,0.000027,25000000,3200000000,0,18076674.167933,1525.878906
memory_mpi2_b16384_c16384_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,16384,16384,1.670906,0.972849,0.074596,2.747073,0.000027,25000000,3200000000,0,18201187.554683,1525.878906
memory_mpi2_b16384_c16384_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,16384,16384,1.684470,0.973915,0.074705,2.761874,0.000027,25000000,3200000000,0,18103647.422226,1525.878906
memory_mpi2_b16384_c65536_cuts4_t4_rep0,memory,2,4,28,120,4,599837,16384,65536,0.019340,0.012347,0.000762,0.033250,-0.010880,299919,38389568,0,18292581.583678,18.305603
memory_mpi2_b16384_c65536_cuts4_t8_rep0,memory,2,8,28,120,4,599837,16384,65536,0.020248,0.013642,0.000770,0.035522,-0.010880,299919,38389568,0,17247850.003223,18.305603
memory_mpi2_b16384_c65536_cuts4_t12_rep0,memory,2,12,28,120,4,599837,16384,65536,0.021007,0.013345,0.000762,0.035967,-0.010880,299919,38389568,0,16973949.876624,18.305603
memory_mpi2_b16384_c65536_cuts6_t4_rep0,memory,2,4,28,120,6,9597401,16384,65536,0.323986,0.231864,0.015620,0.577381,-0.015582,4798701,614233664,0,16665288.050967,292.889465
memory_mpi2_b16384_c65536_cuts6_t8_rep0,memory,2,8,28,120,6,9597401,16384,65536,0.325296,0.222630,0.013622,0.567563,-0.015582,4798701,614233664,0,16909835.487072,292.889465
memory_mpi2_b16384_c65536_cuts6_t12_rep0,memory,2,12,28,120,6,9597401,16384,65536,0.322201,0.224996,0.016529,0.568592,-0.015582,4798701,614233664,0,16879239.200460,292.889465
memory_mpi2_b16384_c65536_cuts8_t4_rep0,memory,2,4,28,120,8,50000000,16384,65536,1.657717,0.973310,0.075368,2.735351,0.000027,25000000,3200000000,0,18279186.803566,1525.878906
memory_mpi2_b16384_c65536_cuts8_t8_rep0,memory,2,8,28,120,8,50000000,16384,65536,1.666342,0.977377,0.076810,2.746406,0.000027,25000000,3200000000,0,18205613.952008,1525.878906
memory_mpi2_b16384_c65536_cuts8_t12_rep0,memory,2,12,28,120,8,50000000,16384,65536,1.687658,0.970299,0.078840,2.762371,0.000027,25000000,3200000000,0,18111992.479344,1525.878906
single_hdf5_mpi2_b1024_c4096_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,1024,4096,0.025786,0.072862,0.021010,0.119937,-0.010880,299919,38389568,1,5001360.364483,0.062500
single_hdf5_mpi2_b1024_c4096_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,1024,4096,0.032296,0.088386,0.021503,0.140949,-0.010880,299919,38389568,1,4255693.751753,0.062500
single_hdf5_mpi2_b1024_c4096_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,1024,4096,0.033014,0.075029,0.021158,0.129259,-0.010880,299919,38389568,1,4640642.474107,0.062500
single_hdf5_mpi2_b1024_c4096_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,1024,4096,0.419070,1.164929,0.298773,1.888585,-0.015582,4798701,614233664,1,5081794.571068,0.062500
single_hdf5_mpi2_b1024_c4096_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,1024,4096,0.466330,1.187501,0.300505,1.960116,-0.015582,4798701,614233664,1,4896344.283949,0.062500
single_hdf5_mpi2_b1024_c4096_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,1024,4096,0.517743,1.212742,0.302282,2.035795,-0.015582,4798701,614233664,1,4714325.320430,0.062500
single_hdf5_mpi2_b1024_c4096_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,1024,4096,2.206628,6.209578,1.547697,9.994302,0.000027,25000000,3200000000,1,5002850.712887,0.062500
single_hdf5_mpi2_b1024_c4096_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,1024,4096,2.446672,6.258756,1.574874,10.306891,0.000027,25000000,3200000000,1,4851123.537457,0.062500
single_hdf5_mpi2_b1024_c4096_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,1024,4096,2.707634,6.381438,1.540030,10.645300,0.000027,25000000,3200000000,1,4696908.450707,0.062500
single_hdf5_mpi2_b1024_c16384_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,1024,16384,0.026198,0.122058,0.021092,0.169790,-0.010880,299919,38389568,1,3532819.131560,0.062500
single_hdf5_mpi2_b1024_c16384_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,1024,16384,0.032677,0.152657,0.021179,0.205344,-0.010880,299919,38389568,1,2921133.339564,0.062500
single_hdf5_mpi2_b1024_c16384_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,1024,16384,0.033368,0.122566,0.020327,0.175370,-0.010880,299919,38389568,1,3420408.767236,0.062500
single_hdf5_mpi2_b1024_c16384_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,1024,16384,0.419964,1.905998,0.307885,2.642054,-0.015582,4798701,614233664,1,3632552.677428,0.062500
single_hdf5_mpi2_b1024_c16384_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,1024,16384,0.468563,1.945192,0.312353,2.732859,-0.015582,4798701,614233664,1,3511855.773605,0.062500
single_hdf5_mpi2_b1024_c16384_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,1024,16384,0.517964,1.958694,0.308876,2.793461,-0.015582,4798701,614233664,1,3435667.796808,0.062500
single_hdf5_mpi2_b1024_c16384_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,1024,16384,2.204836,10.081198,1.568665,13.887406,0.000027,25000000,3200000000,1,3600384.482841,0.062500
single_hdf5_mpi2_b1024_c16384_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,1024,16384,2.457880,10.208969,1.569300,14.276249,0.000027,25000000,3200000000,1,3502320.442972,0.062500
single_hdf5_mpi2_b1024_c16384_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,1024,16384,2.721304,10.306182,1.571159,14.635629,0.000027,25000000,3200000000,1,3416320.428473,0.062500
single_hdf5_mpi2_b1024_c65536_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,1024,65536,0.025897,0.097267,0.017625,0.141077,-0.010880,299919,38389568,1,4251849.662027,0.062500
single_hdf5_mpi2_b1024_c65536_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,1024,65536,0.028824,0.097339,0.016579,0.143144,-0.010880,299919,38389568,1,4190457.731484,0.062500
single_hdf5_mpi2_b1024_c65536_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,1024,65536,0.035756,0.114031,0.018722,0.166909,-0.010880,299919,38389568,1,3593807.019446,0.062500
single_hdf5_mpi2_b1024_c65536_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,1024,65536,0.421594,1.459770,0.274759,2.163261,-0.015582,4798701,614233664,1,4436543.288574,0.062500
single_hdf5_mpi2_b1024_c65536_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,1024,65536,0.467801,1.477470,0.277552,2.230760,-0.015582,4798701,614233664,1,4302303.219728,0.062500
single_hdf5_mpi2_b1024_c65536_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,1024,65536,0.518298,1.490856,0.276138,2.293286,-0.015582,4798701,614233664,1,4184999.053897,0.062500
single_hdf5_mpi2_b1024_c65536_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,1024,65536,2.217657,7.694293,1.398233,11.349329,0.000027,25000000,3200000000,1,4405546.722680,0.062500
single_hdf5_mpi2_b1024_c65536_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,1024,65536,2.455096,7.744756,1.374014,11.613605,0.000027,25000000,3200000000,1,4305295.436434,0.062500
single_hdf5_mpi2_b1024_c65536_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,1024,65536,2.719659,7.897169,1.428717,12.082568,0.000027,25000000,3200000000,1,4138193.143869,0.062500
single_hdf5_mpi2_b4096_c4096_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,4096,4096,0.022603,0.024267,0.020107,0.067323,-0.010880,299919,38389568,1,8909786.166588,0.250000
single_hdf5_mpi2_b4096_c4096_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,4096,4096,0.023639,0.024676,0.019897,0.068459,-0.010880,299919,38389568,1,8762333.871219,0.250000
single_hdf5_mpi2_b4096_c4096_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,4096,4096,0.024607,0.025278,0.020074,0.069857,-0.010880,299919,38389568,1,8586631.571011,0.250000
single_hdf5_mpi2_b4096_c4096_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,4096,4096,0.362377,0.376117,0.304233,1.048575,-0.015582,4798701,614233664,1,9152804.631659,0.250000
single_hdf5_mpi2_b4096_c4096_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,4096,4096,0.375963,0.379519,0.303141,1.064757,-0.015582,4798701,614233664,1,9013701.599829,0.250000
single_hdf5_mpi2_b4096_c4096_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,4096,4096,0.385011,0.381577,0.307309,1.078917,-0.015582,4798701,614233664,1,8895408.991513,0.250000
single_hdf5_mpi2_b4096_c4096_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,4096,4096,1.894251,1.968540,1.606345,5.500519,0.000027,25000000,3200000000,1,9090051.256161,0.250000
single_hdf5_mpi2_b4096_c4096_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,4096,4096,1.975189,2.006757,1.541757,5.550473,0.000027,25000000,3200000000,1,9008240.794350,0.250000
single_hdf5_mpi2_b4096_c4096_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,4096,4096,2.018301,2.006234,1.546413,5.596279,0.000027,25000000,3200000000,1,8934507.761227,0.250000
single_hdf5_mpi2_b4096_c16384_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,4096,16384,0.025021,0.047309,0.020979,0.092547,-0.010880,299919,38389568,1,6481405.704465,0.250000
single_hdf5_mpi2_b4096_c16384_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,4096,16384,0.023544,0.039645,0.020159,0.083541,-0.010880,299919,38389568,1,7180228.159403,0.250000
single_hdf5_mpi2_b4096_c16384_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,4096,16384,0.024420,0.038291,0.020302,0.083449,-0.010880,299919,38389568,1,7188074.715416,0.250000
single_hdf5_mpi2_b4096_c16384_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,4096,16384,0.370176,0.565335,0.306532,1.246007,-0.015582,4798701,614233664,1,7702524.394443,0.250000
single_hdf5_mpi2_b4096_c16384_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,4096,16384,0.378789,0.568929,0.308211,1.262201,-0.015582,4798701,614233664,1,7603702.260578,0.250000
single_hdf5_mpi2_b4096_c16384_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,4096,16384,0.387534,0.575131,0.306602,1.272441,-0.015582,4798701,614233664,1,7542512.320954,0.250000
single_hdf5_mpi2_b4096_c16384_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,4096,16384,2.029589,2.959671,1.630449,6.565161,0.000027,25000000,3200000000,1,7615958.926142,0.250000
single_hdf5_mpi2_b4096_c16384_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,4096,16384,1.981156,2.977222,1.566647,6.559658,0.000027,25000000,3200000000,1,7622350.557479,0.250000
single_hdf5_mpi2_b4096_c16384_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,4096,16384,2.020763,2.991418,1.624066,6.666026,0.000027,25000000,3200000000,1,7500724.436843,0.250000
single_hdf5_mpi2_b4096_c65536_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,4096,65536,0.023004,0.038090,0.016856,0.078192,-0.010880,299919,38389568,1,7671382.638967,0.250000
single_hdf5_mpi2_b4096_c65536_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,4096,65536,0.023465,0.038443,0.017454,0.079401,-0.010880,299919,38389568,1,7554581.253527,0.250000
single_hdf5_mpi2_b4096_c65536_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,4096,65536,0.025208,0.039311,0.016630,0.080793,-0.010880,299919,38389568,1,7424356.869172,0.250000
single_hdf5_mpi2_b4096_c65536_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,4096,65536,0.363700,0.516373,0.271961,1.158913,-0.015582,4798701,614233664,1,8281386.679614,0.250000
single_hdf5_mpi2_b4096_c65536_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,4096,65536,0.380078,0.515888,0.270730,1.172639,-0.015582,4798701,614233664,1,8184446.901563,0.250000
single_hdf5_mpi2_b4096_c65536_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,4096,65536,0.387729,0.519351,0.272572,1.185881,-0.015582,4798701,614233664,1,8093052.544752,0.250000
single_hdf5_mpi2_b4096_c65536_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,4096,65536,1.917339,2.664097,1.446718,6.053778,0.000027,25000000,3200000000,1,8259304.812629,0.250000
single_hdf5_mpi2_b4096_c65536_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,4096,65536,1.988309,2.686388,1.391345,6.102889,0.000027,25000000,3200000000,1,8192840.996633,0.250000
single_hdf5_mpi2_b4096_c65536_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,4096,65536,2.016631,2.695751,1.441419,6.189333,0.000027,25000000,3200000000,1,8078415.424540,0.250000
single_hdf5_mpi2_b16384_c4096_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,16384,4096,0.022261,0.024239,0.020463,0.067567,-0.010880,299919,38389568,1,8877738.248116,1.000000
single_hdf5_mpi2_b16384_c4096_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,16384,4096,0.022097,0.023847,0.019785,0.066588,-0.010880,299919,38389568,1,9008381.227517,1.000000
single_hdf5_mpi2_b16384_c4096_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,16384,4096,0.022889,0.024490,0.019180,0.067088,-0.010880,299919,38389568,1,8941029.987241,1.000000
single_hdf5_mpi2_b16384_c4096_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,16384,4096,0.343250,0.364018,0.302975,1.016540,-0.015582,4798701,614233664,1,9441240.632916,1.000000
single_hdf5_mpi2_b16384_c4096_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,16384,4096,0.348733,0.362535,0.302340,1.019518,-0.015582,4798701,614233664,1,9413678.371822,1.000000
single_hdf5_mpi2_b16384_c4096_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,16384,4096,0.346784,0.363720,0.302333,1.019948,-0.015582,4798701,614233664,1,9409699.947011,1.000000
single_hdf5_mpi2_b16384_c4096_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,16384,4096,1.812676,1.913358,1.533468,5.289744,0.000027,25000000,3200000000,1,9452260.946053,1.000000
single_hdf5_mpi2_b16384_c4096_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,16384,4096,1.822049,1.921282,1.533079,5.304852,0.000027,25000000,3200000000,1,9425333.444296,1.000000
single_hdf5_mpi2_b16384_c4096_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,16384,4096,1.817725,1.939045,1.537640,5.329717,0.000027,25000000,3200000000,1,9381360.823557,1.000000
single_hdf5_mpi2_b16384_c16384_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,16384,16384,0.020887,0.024435,0.020561,0.066778,-0.010880,299919,38389568,1,8982546.063782,1.000000
single_hdf5_mpi2_b16384_c16384_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,16384,16384,0.022337,0.025558,0.018754,0.067070,-0.010880,299919,38389568,1,8943479.147681,1.000000
single_hdf5_mpi2_b16384_c16384_cuts4_t12_rep0,single_hdf5,2,12,28,120,4,599837,16384,16384,0.021995,0.024822,0.019865,0.067272,-0.010880,299919,38389568,1,8916634.226073,1.000000
single_hdf5_mpi2_b16384_c16384_cuts6_t4_rep0,single_hdf5,2,4,28,120,6,9597401,16384,16384,0.349530,0.391453,0.307543,1.052725,-0.015582,4798701,614233664,1,9116724.187829,1.000000
single_hdf5_mpi2_b16384_c16384_cuts6_t8_rep0,single_hdf5,2,8,28,120,6,9597401,16384,16384,0.348710,0.373407,0.303733,1.031396,-0.015582,4798701,614233664,1,9305257.030561,1.000000
single_hdf5_mpi2_b16384_c16384_cuts6_t12_rep0,single_hdf5,2,12,28,120,6,9597401,16384,16384,0.344972,0.391459,0.306163,1.049606,-0.015582,4798701,614233664,1,9143809.370266,1.000000
single_hdf5_mpi2_b16384_c16384_cuts8_t4_rep0,single_hdf5,2,4,28,120,8,50000000,16384,16384,1.801675,1.941356,1.543890,5.321269,0.000027,25000000,3200000000,1,9396258.304442,1.000000
single_hdf5_mpi2_b16384_c16384_cuts8_t8_rep0,single_hdf5,2,8,28,120,8,50000000,16384,16384,1.831509,2.041948,1.551092,5.451853,0.000027,25000000,3200000000,1,9171193.306915,1.000000
single_hdf5_mpi2_b16384_c16384_cuts8_t12_rep0,single_hdf5,2,12,28,120,8,50000000,16384,16384,1.819884,1.969515,1.544475,5.366560,0.000027,25000000,3200000000,1,9316954.715279,1.000000
single_hdf5_mpi2_b16384_c65536_cuts4_t4_rep0,single_hdf5,2,4,28,120,4,599837,16384,65536,0.022110,0.023057,0.016590,0.062683,-0.010880,299919,38389568,1,9569379.746057,1.000000
single_hdf5_mpi2_b16384_c65536_cuts4_t8_rep0,single_hdf5,2,8,28,120,4,599837,16384,65536,0.022190,0.023606,0.017416,0.064016,-0.010880,299919,38389568,1,9370269.120243,1.000000
